tweet_id
1910490365947445294
1910454136606282156
1909638947719758211
1910724970755338396
1910442900699169271
1909343466691100683
1893737728585437280
1910402872489238777
1910619078353617127
1910447372997714436
1910478181695365385
1909803163294515234
1869387241984041132
1887207302316630300
1860300407093809349
1887115716849025218
1885610402823700621
1909235565439996216
1910418016879435861
1910093610868965647
1868656912625291698
1891536934373040289
1910710681256485259
1910667666848690678
1856972463646613612
1910683625114292505
1910592343767449854
1891234776914276733
1909031459987349531
1910406841605017710
1882731335548383716
1910461667613298736
1856836705019728082
1910489009312104715
1909692663789449356
1910698595025653894
1869670661645640153
1863448473342808483
1879549003219804548
1862863090091483517
1910692365456507068
1910615966737711124
1892521301354348825
1880020021310611457
1909036563033374957
1910677421730439340
1910696276775112998
1910620294210805921
1869778781382304251
1910719421988958634
1884692842666213864
1910046343231316469
1891954302547046828
1910692609279803785
1890687808169271629
1884328308852322540
1870112487711834120
1886131372986896682
1881328207636398266
1891244091423314071
1886848396897513957
1910609085231419674
1891388477008121856
1886058284479647748
1857818847459373543
1865008989399822470
1883125088750621082
1870504122581160425
1869794845205909577
1867149896123634135
1887109186544107951
1869049902149595351
1910438297370816752
1910708476742938901
1887236271745171933
1910710812160762322
1910695366506209531
1910700588209176728
1854810515362521440
1887236243588804739
1910683502183407733
1910475572800528773
1909849084334424135
1910438158778720696
1868536449819124024
1879803683522981941
1868708845922529491
1864238483298037889
1910719516633419909
1857567640211841173
1888985577384484894
1892250292168589394
1880148542565618109
1884296897160184304
1890867180591255698
1910674913062510891
